review,rating,
"Sunscreen yg digemari beberapa orang karna harganya murah banget dibanding dengan sunscreen yang lain tapi kualitas tetap okeee 💓 . ✔ Teksturnya creamy banget tapi ringan di wajah ✔ Wanginya seperti wangi jeruk segar tapi masih bisa ditolerir untuk yang gak suka wangi-wangian dalam skincare ✔ Gak bikin kulitku jadi bruntusan atau jerawat ✔ Karena mengandung aloe vera, kulitku jadi lembab banget dan terlihat sehat bahkan terlihat glowing ✔ No whitecast ✔ Hemat dikantong mamak-mamak seperti aku, cuman 29ribu😍 untuk 30ml ✔ Bisa melindungi kulitku dari sinar UV tanpa membuat kulit jadi abu2 😆 . . ❌ Agak lama untuk nge-blend diwajah karena memang teksturnya sangat creamy ❌ Pemakaian pertama, dikulitku agak cekit-cekit, tetapi setelah pemakain beberapa hari jadi enak banget",4,
"Dari packaging sih oke banget buat travelling , Kalo secara konsistensinya sih kaya cream gtu tapi lebih thick , trus yang paling aku suka product ini nggak ninggalin bekas putih , dan setelah pemakaian nggak kaya berminyak diwajah 😘",4,
"bagus. ga bikin berminyak. cepet myerep, lengket sih engga. tp bikin bruntusan. ga cuma aku yang bruntusan. mamaku ikutan pake jg bruntusan, jerawatan jg😭 padahal kl g bruntusan suka akuu. repurchase keknya engga deh.",3,
"Sunscreen pertama yang aku coba karena harga nya murah😂,tekturnya aga thick,aku kurang suka sama wangi alkoholnya,kalau aku apply di bagian cuping hidung aga perih perih,untuk harga segini lumayan sih",3,
"sunscreen pertama aku!!! menurut aku teksturnya lumayan thick dan lumayan bikin wajah aku ada efek putihnya. awalnya ku khawatir akan bikin area tzone aku yg berminyak makin berminyak krn efek putih, tapi ternyata enggak. jadi untuk kamu yang kulitnya kombinasi atau berminyak sepertinya sunscreen ini cocok banget dicoba.",4,
"Sunscreen andalan! Di muka aku yg oily, baik-baik aja dan ga bikin clogged pores. Selain itu ga ninggalin white cast juga. Jadi oke banget buat foto. Formulanya ringan banget dan ga lengket. Dan paling oke adalah harganya yang murahh. Karena produk lokal, gampang dicari.",5,
"Baru melek sun screen dan ini sun screen pertama yg (akhirnya) rutin aku pakai.. Saat dipakai, produknya agak lama menyerap dan bikin muka terlihat mengkilap tapi setelah di timpa dgn bedak, hasilnya oke .. Sejauh ini tahan keringat meski dipakai panas-panasan selama 2 jam .. Semoga cocok terus sm produk ini .. 😊",4,
"sunscreen nya ringan banget dikulit, baunya seger, packagingnya lucu sih, untuk harga juga murah tapi entah kenapa di wajahku yg oily bikin beruntusan gitu dan kadang timbul jerawat baru 😭 repurchase? NO!",2,
"sunscreen pertama yang aku tau sebelum semua brand bertebaran di fd app ini. awalnya tertarik krn diajak temen nyoba ini biar ngga belang jg. tp ternyata dia ga jodoh sm aku, pas aku apply itu ada rasa panasnya + cekit"" gitu di muka aku trus pas udh berapa hari mulailah muncul jeriwit satu per satu dan alhasil muka makin kusam pdhl blm abis 1 tube. so repurchase? no, i wanna try another sun screen:(",3,
"Sunscreen yang cocok di wajah aku yang super sensitive. dia ga bikin breakout, juga melembabkan. aku biasanya pake ini 15 menit sebelum keluar rumah dan kalo dipake secara teratur dia ngaruh buat ngilangin beruntusan disekitar dahi. Love it!",4,
"Tertarik karna liat ini di guardian dan harganya murah. Terus sebulan pake ga bikin jerawatan sih, tapi muka jadi tambah kusam, trus jadi tambah minyakan. Jadi tiap pulang sekolah berasa muka isinya debu semua. Sunscreenya bentuk kaya cream gitu trus warna putih, kalau di aplikasiin emang agak berwarna dimuka, jadi bikin abu abu (mungkin karna warna kulit aku yang gelap, kayaknya kalah warna kulitnya ga gelap hasilnya bakal lebih bagus).",2,
"packaging oke, tekstur nya juga oke, cepat nyerap dikulit dan wangi harganya juga murah, tapi sayang di muka aku ga cocok. Bikin muka aku bruntusan + berminyak. Muka aku juga jadi gatal gatal beberapa jam setelah di pakai",3,
"Ini kali pertama aku nyobain sunscreen emina, Actually aku suka sama sunscreen ini karena teksturnya cair dan mudah meresap. Cuma untuk wanginya lumayan menyengat ya. Beberapa minggu pemakaian sunscreen ini alhamdulillah gak ngalamin hal-hal negatif di wajah aku malahan bikin makeup up aku jadi makin awet dan glowing aja gitu. Mungkin karena wajah aku kondisi nya emg lagi kering pakek sunscreen ini jadi gak kering lg. Akusih suka ya. Hehehe",4,
"Ini selalu aku repurchase, repurchase dan repurchase lagi. Aku sedih karena ternyata kulit wajahku tidak cocok dipakein sunscreen yang spf 50+++ jerawatan, komedo putih dimana-mana, akhirnya balik lagi pakai ini kulit wajah menjadi membaik lagi. Bakalan selalu repurchase karena harganya yang murah, tidak membuat whitecast pula, pokoknya cinta sama produk emina yang satu ini 💕",5,
"Sunscreen ini enak, teksturnya cair dan gampang nyerap dimuka. wanginya nggak menganggu sih. Dia ringan waktu dipakai di muka dan nggak mengundang minyak berlebih :"". Harganya juga terjangkau dan mudah dicari. Recommended lah buat yg nyari sunscreen murah dan nyaman dipakai.",5,
"sumpah ini sunscreen isinya banyak bgttt, punya ku ga abis2. harganya murahh dan tentunya ini produk lokal👍🏻. selain itu texture nya juga enak, gampang nyerep dan engga bikin berminyak. sejauh ini gue ga ada masalah sama ni produk. repurchase? maybeee soalnya pgn coba ss yg lain ehehe",5,
"produk ini gak cocok sama kulit aku masaaa, padahal kata banyak orang ini bagus banget. tapi pas setelah aku pakai ini malah jerawatan dan bikin muka jadi kusam banget dong. tapi buat harga ini emang pas banget di kantong pelajar",3,
"Pakai sunscreen emina karna udah bosan pakai yang wardah jadi pengen coba yang lain dan jatuh hati lah kepada emina karna byk juga yg review bagus. Awalnya aku suka bgt sama packaging nya, kalau emina cute semua packaging nya sih haha. Terus setelah aku coba dan aku lebih suka sama emina ketimbang wardah karna dia cepet meresap ke kulit di bandingkan wardah jadi lebih hemat waktu untuk bermakeup. Tapi aku kurang suka sama aroma nya:( katanya bau citrus gitu ya tapi menurut ku engga malah lebih ke bau lem fox gitu jd ku merasa terganggu dengan aroma nya. Repurchase? Maybe. Karna ku masih pengen mencoba sunscreen yg lain nya hehe.",4,
Pernah pakai ini sampe dua kali repurchase. Awalnya enak sih kaya seger gitu dan sebenernya teksturnya mirip-mirip si biore yang biru itu bedanya yang emina ini menyerapnya tuh lebih lama. Di pertengahan pakai ini baru sadar wajah dibagian jidat tuh kaya makin belang gitu:( jadi ga lanjut pakai ini deh padahal lumayan lama abisnya ada dua bulan pakainya udah sesuai takaran yang dua jari itu dan harganya murah pula. sayangnya di aku sunscreen ini kurang proteksinya. selebihnya oke mulai dari packagingnya sampai teksturnya.,3,
"Sunscreen pertamaku yang hasilnya suka banget. Pertama-tama dikenalin sama saudaraku, karena aku tipe orang yang dulunya ogah-ogahan ama skincare. Pas aku pake alhamdulillah banget bisa ngurangin belang bekas kerudung di pipi. Terus banyak banget temen-temen yang nanya pake apa, sampe akhirnya aku kasih tau dan sampe saat ini udah 6 orang temenku yang aku racunin pake Sunscreen ini. Jadi berasa brand ambasador dari sunscreen ini deh. 😘😍😂",4,
"aku penasaran apakah ada dari kalian yang sepertiku😂 aku nyobain ini dulu anteng aja kan pede bgt tuh soalnya jarang gacocok skincare yang sampe parah, beghh wkwkwkwkk baru sekali pake langsung disambut jerawat batu, batu loh bukan yang biasa itu, padahal aku ga yang sering acne an jarang bgt biarpun lagi halangan hm. sejak itu say no good bye buat semua produk emina, satupun ga cocok di aku dan gaberani coba coba emina lagi, sayang padahal affordable bgt banyak yang cocok pula.",1,
"beli ini gara2 liat review beauty influencer yg di utube trus pas beli harganya murah bgt, tp agak jarang yg jual ditoko swalayan, kebanyakan didrugstore kayak guardian dkk, dan itu pun kalo ada stok, tp aku lebih sering beli di online shop sih, dan untuk kemampuan menahan jahatnya sinar matahari sih oke, kulit mukaku ga belang, dulu pas belum kenal sunscreen kulitku belang bgt karna aku pake hijab jadi ga keliatan eh pas dibuka keliatan belang bgt kata temenku kaya donat yg digoreng tp belum dibalik, nah bayangkan itu wkwkwk, dan setelah make si sun screen ini alhamdulillah belangnya perlahan hilang dan warna kulitku merata tapi ada minusnya sih dia kalo udah siang bikin muka kaya kilang minyak gitu, yaa karna aku cuma pake bedak tabur sama sunscreen itu aja, buat aromanya sih fine2 aja di aku, trus ini nyerepnya agak lama juga diaku jadi mesti nungguin bbrp menit buat nyerap di kulitku, dan sampe sekarang belum ada yg bisa gantiin sun screen ini karena ini ga bikin aku jerawatan",4,
"awalnya beli nih sunscreen karena sebel sama kulit aku yang ga bisa sama sekali pakai produk skincare apapun dari wardah. Dibantu oleh hasutan-hasutan review di yt yang bilang kalo misalnya produk ini tuh bagus banget, akhirnya....terbelilah si produk emina satu ini. Waktu pertama kali nyoba sama adek aku, kami langsung punya pikiran yang sama tentang bau nya ; bau bunga kuburan. sorry to say, tapi emang gitu sih kami cium bau nya. Pas pertama dipakai bau bunga kuburan nya tuh kencang banget, agak enek juga tapi lama kelamaan hilang dan ga bau apapun. Mungkin cuma kami berdua yang ngerasa gitu ya? but, performa nya ga perlu diragukan. bagus banget. aku jadi berani keluar pas sorean jam 3 gitu walau matahari masih nongol dengan teriknya di langit sana wkwkwk",4,
"
awalnya lumayan di pake tp lama kelamaan Make ini jd makin berminyak dan kusam wajahnya. Ga nyaranin untuk make ini deh kl kulitnya berminyak atau normal. Kayaknya harus yang kering bgtt deh biar cocok wkwk.

",1,
"Tidak cocok dimukaku sodara sodaraa. Di sekolah mukaku makin mengkilat aja tuh. Temen ku bilang ""isshh kok glowing gitu mukanya"". Aku ngaca lalu bilang ""Ini minyak woi:)"" Dan karena produksi minyak makin berlebih jadi munculah jerawat dan beruntusan.",1,
"nyobain pake ini garagara sunscreen ak yg biasa ak pake it abis dan nyari nya susah😂 awal"" emang ga ada masalah sii tapii lama"" muka aku gatau kenapa jadi kusam gitu terus keliatan minyakan gituuu padahal tipe muka ak normal to dry😂",2,
"ga cocok pake ini dimuka ku yang berminyak ini😭 langsung bruntusan parah banget, padahal ini murah terus wanginya enak banget huhu sayang banget ga cocok😭 pas aku tanya teman2 yang lain ternyata banyak juga yang ga cocok",1,
"Jujur, dulu aku anknya cuek bgt. Gak pernah make skincare sama sekali. Krn dulu pernah make semacam skin care yg bentuknya cream tapi gak pernah suka krn abis itu lengket di muka, blm lagi klo kena keringet tambah lengket. Dan akhirnya aku nemuin Sun screen ini. Aku coba liat-liat review org dan berani nyoba krn harganya affordable banget banget buat aku yg skrg masih mahasiswa. Setelah tau juga manfaat hrs merawat kulit sejak dini, terutama melindunginya dari paparan sinar matahari langsung. Aku langsung cari sun screen kira-kira yang cocok apa. Dannn Sun Screen nya Emina ini cocok bgt sama aku. Aku baru pake kira-kira 8 bulan dan blm abis-abis, krn cuma dipake pas mau aktivitas outdoor aja. Teksturnya creamy, tapi agak cair. Terus cepet banget meresap ke kulit wajah aku, dan gak bikin lengket wajah. Aku juga baca review-review org atau beauty vlogger, dan emg sun screen ini lumayan cocok untuk semua jenis kulit. Jadi recommended bgttt 😊 Untuk harganya di kisaran 25-30 rb, dan isinya udh lumayan byk yaitu 60ml, jadii gak bakal rugi haha",3,
"sunscreen kedua ku setelah Wardah, beli ini gara2 butuh sunscreen lagi karena yang Wardah ga cocok malah bikin jerawatan, tekstur nya beda sama Wardah wangi nya agak bikin pusing walaupun ga strong bagi aku. packaging nya bagus khas emina yang remaja gitu, harganya 25rban. aku pake selama 2 bulan dan wajah ku malah kusam dan timbul jerawat heran dehh. terus udh lama ga beli akhirnya beli lagi waktu itu karena perlu bgt sunscreen di hidup ku hehehe dan lagi2 tak cocok hmmm",3,
"
Kadang gue pake ini dijadiin primer sebelum make up, tapi sayang muka gue jadi cepet berminyak kalo pake sunscreen ini ;( so sad, jadi make up cepet bgt luntur harus dikit dikit touch up gitu lho aku kan capek ya, ya meskipun ga setiap hari pake make up tapi kan setiap hari aku pake sunscreen dan produk ini kurang cocok di gue sih :(",3,
"Awalnya beli ini untuk suami, sekalian mengedukasi pentingnya pemakaian sunscreen untuk wajah. Dan akhirnya aku pun pakai juga, karna krim dokter yang aku pakai cuma spf 10. Hasilnya yang aku rasa bikin wajah jadi lebih cerah sih. Dan yang terpenting gak lengket karna ditumpuk dengan krim dokter, cepat menyerap dan sejauh ini gak bikin breakout.",4,
"suka bgt sm sunscreen ini!! harganya terjangkau dan ngga terlalu susah dicari. agak bikin lengket sih tp lama-lama ngga lengket dan nyaman"" aja. ngga ada white cast nya jadi suka banget, reccomend deh dan aku udh berkali"" beli produk ini",5,
"wah pas pertama kali liat ini dan review orang2. langsung beli, first impresion sih bagus gk lengket dan ringan aman buat anak sekolah ,harganya gak mahal jga ,aku suka sih tapi mungkin aku gk repurchase lagi",5,
"Salah satu sunscreen yang aku suka pake, ringan dan emang ga ninggalin whitecast di wajah, gampang nyereo dan bikin lembab banget, cuman kalo lagi gerah kadang bleber gitu tapi klo pakai bedak no sebum bener2 nahan banget. karena bikin lembab jadi bisa ngunci makeup gitu karena bikin bedak dkk ikutan nempel❤❤👌👌 harga nya murah banget dan bisa dapet banyak, wanginya enak kayak pandan aku suka dan ga bermasalah sama sekali. overall ini rekomen banget😖😖❤❤",5,
ga cocok buat kulit yang oily karena dia bikin muka tambah berminyak. mungkin kalo yang kulitnya kering banget cocok make ini karena ini moisture banget dan mengandung Aloe Vera juga. cocok buat anak sekolah karena harga nya sesuai kantong pelajar banget.,3,
hmmmmmm better than wardah but this one contains alcohol so...it's a no for me. alcohol=bruntusan 😞😞😞😞 lumayan melembabkan tapi ya so so aja sih. packaging lucu khas abg but that's it. kelebihannya dia affordable even student can afford it,3,
"kesan pertama pas nyobain sunscreen ini tuh teksturnya yg ringann bangett sukaa!! terus baunya agak aneh gitu wkw tapi ga masalah. harganya jg murah cuma 20rban. sebenernya suka bgt sama sunscreen ini, cuman sayangnya aku gacocok. dia nimbulin jerawat dipipiku huhu:( yasudahlah sepertinya aku tidak berjodoh dgn sunscreen ini.",3,
"sebenernya bagus bagus aja harganya juga murah. bentuknya kayak cream tp waktu diaplikasiin jadi gel, enak dipake. tapi di wajahku bikin tambah berminyak. jadi ga akan repurchase lagi. mau coba yg lain.",3,
"suncream emina ga cocok banget di aku yang kulitnya berminyak, pake ini tambah berminyak, terus panas😓, dan yang bikin ganggu itu emina ini bikin kulit kusam terus breakout, lengket juga, dikulit kering kering aja bikin berminyak apalagi di kulit berminyak kaya aku😌",2,
Untuk produk seharga 25.000 sih ini oke banget. Nggak whitecast juga. Dan tube nya bisa dibawa kemana aja alias gak bakal kuatir pecah atau penyok. Tekstur nya oke banget. Mirip sama biore aqua rich watery gitu. Dan ada rasa dingin/segernya.,5,
"suka banget sama sunscreen ini. beneran ngehindarin aku dari kekusaman karena sinar matahari. lumayan melindungi. baunya juga tidak terlalu menyengat dan ga ada rasa berat atau tebal saat diaplikasikan ke wajah, produknya cepat meresap ke dalam kulit dan melembapkan. cuma kekurangannya karena produk agak cair jadinya meleber ke tutup nya gt jadi berantakan. overall aku suka banget sm produk ini. repurchase? yes.",5,
"Nyobain produk ini udah jalan sekitar 1 bulanan. Efeknya lebih oke dibanding Sunscreen Wardah yang bikin oily, Emina ini tetep nyatu dikulit wajah dan engga bikin efek washaout pas dipakai, jadi nyatu banget sama make up yang kita pakai. Yang bikin ganggu baunya yang kurang enak tapi so far sih baunya selewat aja hehe soal mantul apa engga di kulit kalo kalo kena sinar matahari sih oke banget kalo kita di bawah sinar matahari kurang dari 3 jam, pernah pake selama 4 jam dibawah sinar matahari dan engga re-apply hasilnya sama kaya sunscreen spf 30 an lainnya, meleleh lama lama, jadi emang harus menyesuaikan sama waktu yaaa. rekomendasi sekali deh buat sehari hari!",5,
"udah hampir setahun pake SPF ini, and I love it😘 dengan harganya yg ramah di kantong, teksturnya yg ga lengket, mudah menyerap dikulit, jadi rasanya gamau gitu jatuh hati ke yg laen. repurchase? Pasti",5,
"Sun protection pertama aku y dari produk emina inii.. Awal pake enakeun banget. Mild, wanginya aloe gt, trus pas apply ke muka berasa dingin segerr, muka jd brasa lembab. Love ❤️insyaAllah repurchase siihh 😘",5,
Alhamdulillah ini spf cocok banget diaku membuat muka ku terlindungi dari sinar matahari pada saat itu aku panas2 an selama 5 jam dan ini tahan banget melindungi kulit muka ku utk tidak terkena efek dari sinar matahari kenapa jadi aku bilang cocok di aku karena saat itu tanganku hitam (bisa dicek dipost aku ya) belang gitu dan muka ku aman dan aku senang banget kalo saja muka aku yang kena pasti susah banget ngilangin nya,4,
